CONFIGURATIONS,ELECTRO,EXCHANGE,INDUCTION,DISPERISION,TOTAL
KIHSIH.RFD.cif_307.xyz,-3.23356710,5.54934243,-0.69019048,-8.71660452,-7.09101967
KIHSIH.RFD.cif_329.xyz,-4.60060633,8.00106687,-1.69591183,-9.67015426,-7.96560555
KIHSIH.RFD.cif_352.xyz,-7.92030966,6.83884369,-1.48869738,-9.13327868,-11.70344203
KIHSIH.RFD.cif_367.xyz,0.39246736,8.35466942,-1.01400760,-16.33931702,-8.60618784
KIHSIH.RFD.cif_374.xyz,-0.55036970,0.86969218,-0.21537569,-2.46472364,-2.36077685
KIHSIH.RFD.cif_377.xyz,-70.23539029,42.20175336,-18.63887549,-40.07467645,-86.74718886
KIHSIH.RFD.cif_401.xyz,0.30924369,3.15072156,-1.54239778,-6.01252407,-4.09495661
KIHSIH.RFD.cif_402.xyz,-4.54959496,5.12267658,-1.14854630,-11.84339755,-12.41886222
KIHSIH.RFD.cif_407.xyz,-3.43901505,5.08988110,-0.80787514,-11.01352354,-10.17053264
KIHSIH.RFD.cif_445.xyz,-6.34807244,8.22404617,-1.87004827,-8.60969117,-8.60376571
KIHSON.RFD.cif_231.xyz,-4.76268575,8.09912451,-1.54566176,-8.10442338,-6.31364638
KIHSON.RFD.cif_251.xyz,-3.69713923,5.99379629,-0.89403638,-11.78235205,-10.37973138
KIHSON.RFD.cif_258.xyz,-4.70361775,6.65308451,-1.29606242,-13.39276900,-12.73936466
KIHSON.RFD.cif_273.xyz,-0.69634314,3.05258923,-1.50586554,-5.95763739,-5.10725684
KIHSON.RFD.cif_297.xyz,-67.10234604,42.48858936,-17.38963927,-40.60662277,-82.61001872
KIHSON.RFD.cif_301.xyz,-0.63412351,0.87942917,-0.15293437,-2.39139566,-2.29902438
KIHSON.RFD.cif_306.xyz,0.20888836,8.04483277,-0.86152949,-15.91957788,-8.52738624
KIHSON.RFD.cif_324.xyz,-8.32412244,8.04785449,-1.50118540,-9.81584751,-11.59330085
KIHSON.RFD.cif_346.xyz,-4.84204309,8.19745635,-1.77867623,-9.77470973,-8.19797270
KIHSON.RFD.cif_366.xyz,-2.27542313,5.14332431,-0.43650453,-7.76187463,-5.33047797
KIHSON.RFD.cif_372.xyz,-0.93342791,13.97904098,-1.38425132,-20.68884921,-9.02748746
KIHSON.RFD.cif_373.xyz,-5.22479545,2.50248157,-0.85631133,-9.51545358,-13.09407878
KIHSON.RFD.cif_380.xyz,-73.40874525,48.17717271,-18.92551928,-43.67754459,-87.83463641
KIHSON.RFD.cif_407.xyz,-4.45871380,7.47955472,-1.27167792,-14.17259886,-12.42343586
KIHSON.RFD.cif_422.xyz,-1.01420663,2.74778685,-0.26280360,-6.97280123,-5.50202461
KIHSON.RFD.cif_446.xyz,-5.24931153,9.68136834,-1.84724482,-8.84622923,-6.26141724
KIHTEE.RFD.cif_441.xyz,-7.52091501,10.53502733,-1.92814482,-16.06206805,-14.97610056
KIHTEE.RFD.cif_442.xyz,-3.80018120,6.51137561,-1.12955404,-13.40510143,-11.82346106
KIHTEE.RFD.cif_457.xyz,-2.50136354,4.12671751,-0.53366985,-4.82987968,-3.73819556
KIHTEE.RFD.cif_492.xyz,-3.66032906,8.66515959,-0.99704881,-14.24565530,-10.23787358
KIHTEE.RFD.cif_507.xyz,-1.50188352,10.45489388,-1.94969828,-16.64340855,-9.64009647
KIHTEE.RFD.cif_555.xyz,-1.67935308,2.33159061,-0.64489283,-5.78650584,-5.77916114
KIHTEE.RFD.cif_556.xyz,-70.59531413,43.84833372,-18.92391785,-40.28756497,-85.95846323
KIHTEE.RFD.cif_581.xyz,-1.49962567,10.45407642,-1.94973477,-16.64296804,-9.63825206
KIHTEE.RFD.cif_591.xyz,-56.70759676,41.56035665,-16.48040021,-43.25634845,-74.88398877
KIHTEE.RFD.cif_592.xyz,-6.00146542,7.99664938,-2.15645161,-7.56817155,-7.72943920
KIHTEE.RFD.cif_640.xyz,-3.79958581,6.51138315,-1.12945306,-13.40489750,-11.82255323
KIHTEE.RFD.cif_641.xyz,-7.52039681,10.53434476,-1.92802659,-16.06146912,-14.97554776
KIHTEE.RFD.cif_656.xyz,-0.59507926,9.86665076,-1.03717883,-17.16695684,-8.93256417
KIHTEE.RFD.cif_691.xyz,-5.63165229,5.52405941,-1.78319957,-6.53588862,-8.42668107
KIJSED.RFD.cif_157.xyz,-2.46639785,19.65013266,-2.47442524,-27.67115948,-12.96184991
KIJSED.RFD.cif_173.xyz,-42.41074684,39.42837908,-9.67021726,-15.52338804,-28.17597306
KIJSED.RFD.cif_181.xyz,-9.77066466,2.15573917,-1.50610217,-4.78303217,-13.90405983
KIJSED.RFD.cif_193.xyz,-19.08796519,12.69089152,-3.49356280,-11.13973134,-21.03036781
KIJSED.RFD.cif_202.xyz,-24.33041630,22.34890103,-4.72507077,-8.86690051,-15.57348657
KIJSED.RFD.cif_207.xyz,-12.66835738,13.37844351,-2.41414796,-11.47046271,-13.17452453
KIJSED.RFD.cif_227.xyz,-15.71848013,12.83571577,-2.75255159,-19.07113020,-24.70644615
KIJSED.RFD.cif_232.xyz,-40.41970225,34.83367976,-8.53412881,-42.81551218,-56.93566347
KIJSED.RFD.cif_234.xyz,-0.04463881,7.64783912,-0.68303048,-11.69304904,-4.77287922
KIJSED.RFD.cif_256.xyz,-20.70445246,32.42348147,-5.97658704,-41.23028716,-35.48784520
KIJSED.RFD.cif_266.xyz,-9.76974226,2.15596190,-1.50628422,-4.78327307,-13.90333766
KIJSED.RFD.cif_271.xyz,-23.25089513,15.09379827,-5.78007703,-13.10747006,-27.04464395
KIJSED.RFD.cif_291.xyz,-8.58776995,5.66069629,-1.47970541,-7.04802342,-11.45480249
KIJSIH.RFD.cif_307.xyz,-13.91221323,11.14414218,-3.50999661,-15.08301705,-21.36108471
KIJSIH.RFD.cif_327.xyz,-8.67661010,24.29356752,-3.50653112,-30.36620340,-18.25577711
KIJSIH.RFD.cif_352.xyz,-66.54821545,49.22945306,-15.10558376,-14.98129861,-47.40564476
KIJSIH.RFD.cif_364.xyz,-3.72825339,5.95118443,-1.40443584,-10.58718265,-9.76868745
KIJSIH.RFD.cif_395.xyz,-53.66876636,41.90468947,-14.99827333,-17.11180053,-43.87415074
KIJSIH.RFD.cif_408.xyz,-3.99134103,12.96886540,-2.53260033,-14.45973457,-8.01481052
KIJSIH.RFD.cif_433.xyz,-9.33403251,2.70621254,-0.99197094,-5.40527937,-13.02507028
KIJSIH.RFD.cif_456.xyz,-10.46289415,15.75109554,-3.19619133,-23.27969131,-21.18768124
KIJSIH.RFD.cif_476.xyz,-13.40308286,23.32239014,-3.60422340,-28.39412897,-22.07904508
KIJSUT.RFD.cif_627.xyz,-5.00964571,11.45134578,-2.73722029,-11.27969141,-7.57521163
KIJSUT.RFD.cif_628.xyz,-41.43078815,18.86706735,-9.42511883,-12.34558528,-44.33442491
KIJSUT.RFD.cif_656.xyz,2.01405391,4.39985625,-1.18026034,-6.68078917,-1.44713935
KIJSUT.RFD.cif_657.xyz,-11.22774328,27.46276355,-3.70435168,-36.58366807,-24.05299947
KIJSUT.RFD.cif_746.xyz,5.98856090,6.77514874,-1.37119712,-9.25977090,2.13274162
KIJSUT.RFD.cif_747.xyz,5.98856122,6.77514875,-1.37119735,-9.25977091,2.13274171
KIJSUT.RFD.cif_751.xyz,1.80539401,4.95997662,-1.77443396,-6.40683209,-1.41589543
KIJSUT.RFD.cif_836.xyz,-30.74020978,29.44095875,-6.80951531,-37.51977111,-45.62853745
KIJSUT.RFD.cif_837.xyz,-93.96311323,82.42011781,-31.24149407,-20.25999868,-63.04448817
KIJSUT.RFD.cif_862.xyz,-18.97661867,12.64793233,-4.25054573,-10.98385998,-21.56309205
KIJTAA.RFD.cif_253.xyz,-30.28691086,21.86768641,-6.00176502,-14.07600852,-28.49699799
KIJTAA.RFD.cif_265.xyz,-8.02438890,13.79412442,-2.45545556,-14.99806172,-11.68378176
KIJTAA.RFD.cif_275.xyz,-10.56001314,26.12884259,-3.94079159,-36.31656291,-24.68852505
KIJTAA.RFD.cif_280.xyz,-7.55793020,7.41068978,-1.43491572,-12.60375675,-14.18591290
KIJTAA.RFD.cif_283.xyz,-25.29275158,20.26817474,-5.56370693,-26.40470878,-36.99299255
KIJTAA.RFD.cif_311.xyz,6.40580599,5.88827672,-1.34321120,-7.24362882,3.70724269
KIJTAA.RFD.cif_312.xyz,-10.04618676,16.15814036,-1.81316601,-19.36372296,-15.06493537
KIJTAA.RFD.cif_355.xyz,-4.97881775,17.78439355,-3.03070676,-26.42033690,-16.64546785
KIJTAA.RFD.cif_378.xyz,-76.04926989,57.94290768,-18.22284278,-16.17959581,-52.50880080
KIJTAA.RFD.cif_394.xyz,-1.64100384,0.95870817,-1.34428082,-3.82421081,-5.85078730
KIJTAA.RFD.cif_402.xyz,5.24698668,11.71163490,-2.11936780,-17.57226930,-2.73301552
KIJTAA.RFD.cif_414.xyz,-4.61502550,1.75347780,-2.14648928,-7.58617740,-12.59421438
KIJTAA.RFD.cif_424.xyz,-19.26285879,9.58591129,-4.99117723,-9.37784011,-24.04596484
KIJTAA.RFD.cif_429.xyz,-22.01030703,16.22425637,-3.45508147,-11.58674160,-20.82787374
KIJTEE.RFD.cif_123.xyz,-16.32377682,8.73365005,-5.18644470,-11.08696918,-23.86354065
KIJTEE.RFD.cif_151.xyz,5.65628749,2.70563181,-0.62320736,-4.16674058,3.57197137
KIJTEE.RFD.cif_152.xyz,-19.56109160,2.52272454,-2.18931425,-6.52464195,-25.75232326
KIJTEE.RFD.cif_164.xyz,-9.13607772,8.53843311,-1.95323566,-8.29457672,-10.84545699
KIJTEE.RFD.cif_194.xyz,-9.93382600,11.70251588,-1.74970379,-10.69762836,-10.67864226
KIJTEE.RFD.cif_195.xyz,-41.43239316,47.78989461,-6.71306399,-63.21975234,-63.57531489
KIJTEE.RFD.cif_222.xyz,-21.65848337,44.78951521,-6.32713140,-66.11654560,-49.31264516
KIJTEE.RFD.cif_240.xyz,5.65480997,2.70540352,-0.62316892,-4.16657611,3.57046846
KIJTEE.RFD.cif_242.xyz,2.19457890,3.34329455,-0.68988374,-4.68223778,0.16575193
KIJTEE.RFD.cif_263.xyz,-11.93735416,2.95446922,-1.30184982,-5.64723293,-15.93196770
KIJTEE.RFD.cif_294.xyz,-0.33959683,2.61134632,-0.96791024,-5.96691961,-4.66308036
KIJTEE.RFD.cif_96.xyz,-0.33959024,2.61134632,-0.96790886,-5.96691958,-4.66307235
KILCEO.RFD.cif_222.xyz,-0.47545897,19.13301179,-2.39548621,-31.31497087,-15.05290425
KILCEO.RFD.cif_272.xyz,0.68958691,1.84686636,-0.55226001,-2.97912470,-0.99493144
KILCEO.RFD.cif_277.xyz,-4.02917898,6.24285718,-1.95491661,-4.78714864,-4.52838705
KILCEO.RFD.cif_322.xyz,-43.54127492,34.57410361,-14.12414442,-44.48546801,-67.57678374
KILCEO.RFD.cif_327.xyz,-2.78771198,10.44828936,-1.26953117,-15.12291693,-8.73187073
KILCEO.RFD.cif_328.xyz,-2.78796590,10.44857962,-1.26958064,-15.12308110,-8.73204801
KILCEO.RFD.cif_332.xyz,-46.32902139,94.83744208,-11.07072713,-125.81765269,-88.37995912
KILCEO.RFD.cif_387.xyz,-8.59280349,5.04981638,-1.93354966,-7.30617394,-12.78271072
KILCEO.RFD.cif_397.xyz,-2.32941153,5.44230875,-1.26400860,-7.38937894,-5.54049031
KILCEO.RFD.cif_412.xyz,-4.38014555,6.92653092,-2.62714275,-10.71535012,-10.79610751
KILCEO.RFD.cif_431.xyz,-4.38011271,6.92652996,-2.62713636,-10.71534695,-10.79606606
KILCEO.RFD.cif_471.xyz,5.10397370,1.74310934,-0.68164654,-3.74644460,2.41899189
KILCEO.RFD.cif_476.xyz,-5.80805390,3.62660691,-1.62391528,-6.81523993,-10.62060220
KILCEO.RFD.cif_481.xyz,-0.12621644,0.88026313,-0.53555046,-3.21534569,-2.99684945
KILCEO.RFD.cif_521.xyz,-73.41979949,37.93430043,-15.49626779,-21.15271182,-72.13447867
KILCEO.RFD.cif_531.xyz,-35.89835160,50.10674632,-6.91330269,-68.20678759,-60.91169556
KILCEO.RFD.cif_586.xyz,-15.42940099,3.74303030,-2.66461197,-7.47405781,-21.82504048
KILCEO.RFD.cif_596.xyz,-10.41422048,9.26316826,-1.70769347,-9.08525617,-11.94400186
KILCEO.RFD.cif_621.xyz,-0.47539329,19.13301164,-2.39549826,-31.31497087,-15.05285078
KIMKOK.RFD.cif_108.xyz,4.75306365,5.22348163,-0.97605971,-4.66850175,4.33198382
KIMKOK.RFD.cif_146.xyz,-8.43955345,4.68054898,-1.29991071,-6.59442364,-11.65333881
KIMKOK.RFD.cif_162.xyz,6.44873389,15.24135813,-2.85276237,-18.06474636,0.77258329
KIMKOK.RFD.cif_165.xyz,1.88089112,1.63951940,-0.25036270,-1.40085902,1.86918879
KIMKOK.RFD.cif_168.xyz,-10.04887549,13.84620740,-2.12742337,-7.87435058,-6.20444204
KIMKOK.RFD.cif_177.xyz,-4.70793156,49.60382251,-6.06170203,-58.66776687,-19.83357795
KIMKOK.RFD.cif_189.xyz,-23.96931474,14.09202572,-5.57205414,-24.18269094,-39.63203410
KIMKOK.RFD.cif_204.xyz,-8.43722937,4.68017287,-1.29974221,-6.59424822,-11.65104694
KIMKOK.RFD.cif_207.xyz,-8.46255695,2.33260352,-0.93327854,-5.63540950,-12.69864148
KIMKOK.RFD.cif_233.xyz,-46.27142889,35.93600481,-9.52841857,-8.00451035,-27.86835301
KIMKOK.RFD.cif_264.xyz,-16.61554722,11.81096271,-2.72327534,-4.29615246,-11.82401231
KIMKOK.RFD.cif_267.xyz,-22.70521425,20.81626432,-3.51292223,-7.22809471,-12.62996686
KIMKOK.RFD.cif_274.xyz,-14.27211571,6.38926298,-2.18770607,-12.91485378,-22.98541258
KIMKOK.RFD.cif_289.xyz,7.36076882,3.99718075,-1.38679740,-5.19393926,4.77721292
KIMKOK.RFD.cif_75.xyz,-14.27210944,6.38926298,-2.18770866,-12.91485388,-22.98540899
KIMKOK.RFD.cif_78.xyz,-31.99402896,18.36231051,-5.93413225,-17.76694532,-37.33279600
KIMXIP.RFD.cif_1127.xyz,-3.19426719,5.51156387,-0.56654719,-7.00546067,-5.25471118
KIMXIP.RFD.cif_1181.xyz,-17.11485342,16.82734253,-3.62277591,-9.66227906,-13.57256585
KIMXIP.RFD.cif_1182.xyz,-13.00963914,45.39103901,-5.14009693,-61.35232963,-34.11102669
KIMXIP.RFD.cif_1222.xyz,-3.97809203,8.39514264,-2.01166213,-11.11558384,-8.71019536
KIMXIP.RFD.cif_1223.xyz,-16.75892727,6.29505373,-2.41037101,-8.50619618,-21.38044073
KIMXIP.RFD.cif_1262.xyz,-20.33554097,25.50500141,-4.58268239,-6.01696127,-5.43018322
KIMXIP.RFD.cif_1263.xyz,-5.26916010,2.25457149,-0.48581009,-2.42630336,-5.92670206
KIMXIP.RFD.cif_1267.xyz,-30.81701715,25.44125578,-5.43564740,-16.94225591,-27.75366467
KIMXIP.RFD.cif_1311.xyz,-8.98524669,11.40517522,-2.27834505,-12.03257791,-11.89099443
KIMXIP.RFD.cif_1312.xyz,-8.98524611,11.40517522,-2.27834308,-12.03257792,-11.89099189
KIMXIP.RFD.cif_1341.xyz,0.62423943,1.39641825,-0.15602117,-2.76775981,-0.90312330
KIMXIP.RFD.cif_1351.xyz,-7.24871234,14.43241552,-2.08931760,-22.32960618,-17.23522060
KIMXIP.RFD.cif_1352.xyz,-25.94775455,28.53718576,-6.52345185,-19.23599453,-23.17001517
KIMXIP.RFD.cif_1376.xyz,-2.73563361,8.37941893,-1.00281760,-10.26688015,-5.62591243
KIMXIP.RFD.cif_1377.xyz,-2.73534702,8.38018953,-1.00294277,-10.26734857,-5.62544883
KIMXIP.RFD.cif_1432.xyz,-7.46831712,7.99685313,-1.37927358,-11.94353621,-12.79427379
KINVAG.RFD.cif_362.xyz,0.99165128,1.17223717,-0.28449141,-3.05442566,-1.17502862
KINVAG.RFD.cif_363.xyz,0.99168544,1.17215569,-0.28451595,-3.05443757,-1.17511239
KINVAG.RFD.cif_407.xyz,-9.97509287,53.69196280,-6.92361203,-89.93980372,-53.14654582
KINVAG.RFD.cif_452.xyz,0.35591148,2.46613256,-0.58332093,-8.11737117,-5.87864807
KINVAG.RFD.cif_453.xyz,0.35479120,2.46656686,-0.58345099,-8.11775621,-5.87984914
KINVAG.RFD.cif_471.xyz,-5.49674772,3.94386522,-1.52675792,-7.18088968,-10.26053010
KINVAG.RFD.cif_472.xyz,-6.94122532,14.91744563,-2.33098347,-19.54721640,-13.90197956
KINVAG.RFD.cif_526.xyz,-40.99659166,20.26863664,-6.97460474,-14.44791486,-42.15047463
KINVAG.RFD.cif_546.xyz,-21.03810557,10.69019317,-3.07771018,-9.77073635,-23.19635894
KINVAG.RFD.cif_570.xyz,-5.49783260,3.94422470,-1.52692001,-7.18100189,-10.26152980
KINVAG.RFD.cif_571.xyz,-6.93825794,14.91529403,-2.33115747,-19.54703187,-13.90115324
KINVAG.RFD.cif_576.xyz,-9.05824031,4.40520524,-2.07229294,-6.98679491,-13.71212291
KINVAG.RFD.cif_606.xyz,-25.87122485,71.68258386,-8.22307213,-102.58173475,-64.99344787
KINVAG.RFD.cif_621.xyz,8.14626798,1.63179992,-1.98594524,-4.35182586,3.44029680
KINVAG.RFD.cif_651.xyz,-1.31781074,2.35103840,-1.01580720,-9.67442873,-9.65700827
KINVAG.RFD.cif_652.xyz,-1.32188981,2.35119370,-1.01618865,-9.67492087,-9.66180563
KINVAG.RFD.cif_691.xyz,-133.30995687,138.02982921,-58.95379026,-23.91874331,-78.15266124
KINVAG.RFD.cif_746.xyz,-7.60117367,12.15368378,-1.85846325,-8.59187854,-5.89783168
KINVAG.RFD.cif_777.xyz,4.09213505,0.08974517,-0.30122984,-0.93210474,2.94854564
KIQYOB.RFD.cif_117.xyz,-1.34778200,0.45294601,-0.95514629,-2.70885138,-4.55883366
KIQYOB.RFD.cif_118.xyz,-1.34993164,0.45305526,-0.95526918,-2.70893887,-4.56108443
KIQYOB.RFD.cif_162.xyz,-3.21437235,24.41764511,-7.21416163,-27.76915098,-13.78003985
KIQYOB.RFD.cif_202.xyz,-14.89369916,20.35459834,-6.03876761,-22.18210653,-22.75997497
KIQYOB.RFD.cif_203.xyz,-14.87957078,20.35004585,-6.03662198,-22.18028340,-22.74643031
KIQYOB.RFD.cif_207.xyz,-71.44583106,73.47014180,-22.81407920,-11.30064549,-32.09041394
KIQYOB.RFD.cif_208.xyz,-16.22463207,15.11036122,-3.06506866,-5.07555219,-9.25489170
KIQYOB.RFD.cif_212.xyz,-9.02802223,16.35809699,-3.33085797,-7.06373596,-3.06451916
KIQYOB.RFD.cif_217.xyz,-3.57051500,16.52739184,-2.16223526,-13.43280192,-2.63816033
KIQYOB.RFD.cif_218.xyz,-3.57185202,16.52677157,-2.16231250,-13.43250628,-2.63989922
KIQYOB.RFD.cif_296.xyz,3.75257041,5.10420750,-1.19476384,-3.25406206,4.40795201
KIQYOB.RFD.cif_301.xyz,-7.41378328,5.97799907,-2.92716101,-9.61683461,-13.97977984
KIQYOB.RFD.cif_302.xyz,-7.42178706,5.97764210,-2.92672953,-9.61639581,-13.98727030
KIQYOB.RFD.cif_306.xyz,-13.08192771,9.38412832,-1.76484415,-4.09845126,-9.56109479
KIQYOB.RFD.cif_361.xyz,-3.21438299,24.41764514,-7.21416254,-27.76915100,-13.78005139
KIVLAG.RFD.cif_642.xyz,-22.43293265,32.42537327,-8.13949624,-7.36102945,-5.50808506
KIVLAG.RFD.cif_738.xyz,-41.32196024,32.60713797,-9.78214252,-8.93920361,-27.43616840
KIVLAG.RFD.cif_763.xyz,-41.32606176,32.60957788,-9.78481797,-8.93953483,-27.44083668
KIVLAG.RFD.cif_856.xyz,-22.43073268,32.42394171,-8.13908217,-7.36087184,-5.50674499
KIXPUG.RFD.cif_237.xyz,-12.84072508,76.53631516,-8.81571766,-117.39063503,-62.51076261
KIXPUG.RFD.cif_241.xyz,-0.09797024,1.41037904,-0.44290973,-4.24371421,-3.37421513
KIXPUG.RFD.cif_263.xyz,-11.02748371,12.24650810,-2.76630459,-9.17832194,-10.72560214
KIXPUG.RFD.cif_284.xyz,-51.07428552,32.23184192,-11.56767379,-16.47850570,-46.88862308
KIXPUG.RFD.cif_288.xyz,-2.30911285,5.68456791,-1.30459102,-7.67673523,-5.60587119
KIXPUG.RFD.cif_318.xyz,-49.59972703,31.41692731,-12.04579852,-16.01327384,-46.24187208
KIXPUG.RFD.cif_325.xyz,-1.87435798,5.80623855,-1.90705291,-7.38674572,-5.36191806
KIXPUG.RFD.cif_337.xyz,2.56985590,1.67136370,-0.36273754,-3.11273105,0.76575100
KIXPUG.RFD.cif_338.xyz,-5.54045617,7.06774579,-2.59940209,-8.72468804,-9.79680052
KIXPUG.RFD.cif_346.xyz,1.19184647,3.31996489,-0.85817330,-5.75072378,-2.09708571
KIXPUG.RFD.cif_350.xyz,-5.53955594,7.06541162,-2.59844618,-8.72364951,-9.79624001
KIXPUG.RFD.cif_351.xyz,2.57038502,1.67138366,-0.36276740,-3.11259210,0.76640918
KIXPUG.RFD.cif_359.xyz,-10.80842416,8.99061117,-2.18609106,-7.48663246,-11.49053651
KIXPUG.RFD.cif_386.xyz,-68.71381440,110.50447062,-13.95554091,-150.32751598,-122.49240067
KIXPUG.RFD.cif_390.xyz,-16.96111247,17.76728098,-3.71818876,-21.86289763,-24.77491790
KIXPUG.RFD.cif_412.xyz,-39.06116765,26.91528770,-8.29931469,-14.27130796,-34.71650261
KIXPUG.RFD.cif_433.xyz,-5.98489392,7.24664310,-1.56646340,-7.32571338,-7.63042760
KIXPUG.RFD.cif_437.xyz,-1.51550440,1.93963408,-1.70486920,-3.50366416,-4.78440367
KIXROA.RFD.cif_137.xyz,-7.97031020,8.68646858,-4.04147622,-6.01877505,-9.34409288
KIXROA.RFD.cif_157.xyz,-43.46074316,39.19588864,-10.74009129,-51.89973966,-66.90468546
KIXROA.RFD.cif_162.xyz,-80.53475928,65.56771302,-16.06038940,-24.79278332,-55.82021899
KIXROA.RFD.cif_332.xyz,-34.26207892,27.37170539,-8.39790881,-14.52221619,-29.81049854
KIXROA.RFD.cif_361.xyz,-22.86528961,55.64667155,-7.20205962,-52.37994685,-26.80062453
KIXROA.RFD.cif_391.xyz,-16.56691901,46.60415058,-6.64992202,-57.80503295,-34.41772339
KIXROA.RFD.cif_436.xyz,-17.13937788,39.79924269,-13.62027945,-15.54483611,-6.50525076
KIXROA.RFD.cif_461.xyz,-21.58538418,27.49703808,-6.32953802,-8.03006499,-8.44794912
KIXROA.RFD.cif_466.xyz,-24.37681030,24.55289165,-5.96670540,-9.26222595,-15.05285000
KIXROA.RFD.cif_531.xyz,-35.78873921,25.70235993,-7.66645051,-13.30571893,-31.05854871
KIXROA.RFD.cif_551.xyz,6.75119636,7.09642792,-2.21025086,-9.69804158,1.93933185
KIXROA.RFD.cif_556.xyz,-43.46076022,39.19588892,-10.74008452,-51.89973941,-66.90469525
KIXROA.RFD.cif_586.xyz,-7.96955968,8.68730717,-4.04222592,-6.01902780,-9.34350624
KIXROA.RFD.cif_591.xyz,-85.24301491,68.57066209,-16.88822654,-26.10464001,-59.66521937
KIXROA.RFD.cif_661.xyz,-19.39726017,7.27758174,-2.67133667,-3.61417675,-18.40519185
KIYLOX.RFD.cif_587.xyz,-23.95401978,11.68850354,-4.76149701,-18.13376104,-35.16077429
KIYLOX.RFD.cif_617.xyz,-5.57896289,2.81562602,-1.08768248,-3.47899613,-7.33001548
KIYLOX.RFD.cif_642.xyz,0.81448192,6.25583991,-1.90788117,-16.48570774,-11.32326708
KIYLOX.RFD.cif_643.xyz,-10.10274549,16.27990188,-2.35925339,-25.07130974,-21.25340675
KIYLOX.RFD.cif_662.xyz,-3.32069347,9.13168091,-1.08349099,-10.79591061,-6.06841416
KIYLOX.RFD.cif_663.xyz,-57.70920800,53.43349139,-15.94878800,-13.10309365,-33.32759826
KIYLOX.RFD.cif_676.xyz,-22.97202772,24.42429007,-6.32220595,-34.87325224,-39.74319584
KIYLOX.RFD.cif_677.xyz,-22.97164652,24.42377026,-6.32207739,-34.87297867,-39.74293231
KIYLOX.RFD.cif_736.xyz,1.09877237,1.64224527,-0.96315096,-7.50769818,-5.72983150
KIYLOX.RFD.cif_737.xyz,1.09876721,1.64224527,-0.96315658,-7.50769819,-5.72984229
KIYLOX.RFD.cif_776.xyz,-5.82822791,7.31779658,-1.88392819,-9.13525167,-9.52961119
KIYLOX.RFD.cif_790.xyz,-34.25750863,29.01005641,-8.79453111,-43.63898051,-57.68096384
KIYLOX.RFD.cif_791.xyz,-26.99765905,45.36897767,-9.75224443,-71.27604042,-62.65696622
KIYLOX.RFD.cif_810.xyz,0.53836134,0.72068111,-0.54318527,-3.85798999,-3.14213282
KIYLOX.RFD.cif_811.xyz,-13.29151933,17.12136490,-4.48971665,-15.42877638,-16.08864746
KIYLOX.RFD.cif_851.xyz,-5.57951756,2.81593057,-1.08788992,-3.47913217,-7.33060908
KIYLOX.RFD.cif_885.xyz,-23.95399684,11.68850355,-4.76149728,-18.13376104,-35.16075160
KIYTIZ.RFD.cif_1021.xyz,-13.49221575,11.19960548,-2.75025722,-14.76346364,-19.80633113
KIYTIZ.RFD.cif_1026.xyz,-3.69120749,5.93901273,-1.69010564,-5.99060437,-5.43290476
KIYTIZ.RFD.cif_1071.xyz,-80.68467662,68.65259969,-22.43804585,-29.35166269,-63.82178546
KIYTIZ.RFD.cif_1121.xyz,-10.69863875,15.36775896,-4.11577610,-25.05598751,-24.50264340
KIYTIZ.RFD.cif_1126.xyz,-1.42146490,10.58788447,-1.84384630,-15.62260483,-8.30003156
KIYTIZ.RFD.cif_672.xyz,-84.07782516,54.63711401,-20.26300265,-21.22653340,-70.93024720
KIYTIZ.RFD.cif_722.xyz,-10.69865069,15.36775890,-4.11579566,-25.05598754,-24.50267499
KIYTIZ.RFD.cif_727.xyz,-1.42143980,10.58788446,-1.84386874,-15.62260514,-8.30002921
KIYTIZ.RFD.cif_772.xyz,2.95503112,1.88450270,-0.86155488,-4.63002883,-0.65204988
KIYTIZ.RFD.cif_822.xyz,-23.88939041,23.04296515,-6.46692638,-14.81962519,-22.13297682
KIYTIZ.RFD.cif_827.xyz,-19.81158994,17.96236690,-4.21519393,-17.10766926,-23.17208623
KIYTIZ.RFD.cif_867.xyz,-2.51546929,6.61721635,-1.42059580,-14.92389799,-12.24274673
KIYTIZ.RFD.cif_872.xyz,-14.91407002,7.21931935,-3.35870638,-12.90106544,-23.95452248
KIYTIZ.RFD.cif_873.xyz,-14.91404107,7.21931935,-3.35869166,-12.90106519,-23.95447857
KIYTIZ.RFD.cif_877.xyz,-2.51546189,6.61721630,-1.42058275,-14.92389815,-12.24272649
KIYTIZ.RFD.cif_922.xyz,-0.37765399,4.49976359,-0.73918497,-8.50062726,-5.11770263
KIYTIZ.RFD.cif_923.xyz,-0.37768999,4.49976359,-0.73919253,-8.50062728,-5.11774621
KIYWEX.RFD.cif_342.xyz,-0.45428715,4.37732030,-0.71194715,-7.30918020,-4.09809420
KIYWEX.RFD.cif_343.xyz,-0.45474278,4.37774662,-0.71208108,-7.30943401,-4.09851125
KIYWEX.RFD.cif_432.xyz,-2.04036353,9.17569629,-0.75457148,-6.34442770,0.03633358
KIYWEX.RFD.cif_433.xyz,-3.61918833,0.60932128,-0.40441438,-1.81591767,-5.23019910
KIYWEX.RFD.cif_457.xyz,-36.63188130,18.61733534,-7.50775211,-14.85955434,-40.38185241
KIYWEX.RFD.cif_458.xyz,-13.24001419,11.69210055,-3.63540668,-15.85007948,-21.03339980
